"freq"	"ch 1"
13067.0	-147.54
13068.0	-146.44
13069.0	-149.15
13070.0	-152.53
13071.0	-146.03
13072.0	-155.36
13073.0	-144.81
13074.0	-147.98
13075.0	-141.94
13076.0	-140.47
13077.0	-137.77
13078.0	-138.83
13079.0	-145.3
13080.0	-144.37
13081.0	-143.64
13082.0	-144.88
13083.0	-138.88
13084.0	-137.47
13085.0	-140.91
13086.0	-144.83
13087.0	-145.38
13088.0	-142.34
13089.0	-142.71
13090.0	-151.52
13091.0	-139.0
13092.0	-139.48
13093.0	-162.41
13094.0	-143.54
13095.0	-145.29
13096.0	-147.59
13097.0	-159.66
13098.0	-152.19
13099.0	-159.21
13100.0	-150.08
13101.0	-143.92
13102.0	-140.42
13103.0	-143.59
13104.0	-154.52
13105.0	-147.03
13106.0	-147.3
13107.0	-144.94
13108.0	-144.6
13109.0	-138.39
13110.0	-137.38
13111.0	-135.73
13112.0	-138.04
13113.0	-141.63
13114.0	-141.22
13115.0	-144.54
13116.0	-146.01
13117.0	-141.14
13118.0	-150.38
13119.0	-143.42
13120.0	-140.32
13121.0	-149.67
13122.0	-148.4
13123.0	-143.7
13124.0	-144.91
13125.0	-142.55
13126.0	-159.15
13127.0	-147.64
13128.0	-146.14
13129.0	-159.95
13130.0	-149.77
13131.0	-143.13
13132.0	-144.54
13133.0	-141.6
13134.0	-138.1
13135.0	-138.8
13136.0	-141.1
13137.0	-148.28
13138.0	-142.11
13139.0	-154.42
13140.0	-140.55
13141.0	-137.66
13142.0	-140.77
13143.0	-146.48
13144.0	-140.81
13145.0	-152.5
13146.0	-146.07
13147.0	-144.5
13148.0	-139.83
13149.0	-140.33
13150.0	-145.05
13151.0	-143.45
13152.0	-138.34
13153.0	-138.18
13154.0	-143.91
13155.0	-147.22
13156.0	-141.26
13157.0	-137.7
13158.0	-140.81
13159.0	-143.47
13160.0	-149.99
13161.0	-160.53
13162.0	-149.73
13163.0	-142.71
13164.0	-139.46
13165.0	-137.8
13166.0	-139.78
13167.0	-146.69
13168.0	-151.28
13169.0	-150.2
13170.0	-148.58
13171.0	-147.76
13172.0	-147.34
13173.0	-144.94
13174.0	-146.97
13175.0	-146.28
13176.0	-145.33
13177.0	-150.88
13178.0	-141.22
13179.0	-139.39
13180.0	-140.58
13181.0	-148.77
13182.0	-150.59
13183.0	-143.04
13184.0	-144.17
13185.0	-143.11
13186.0	-142.44
13187.0	-144.77
13188.0	-147.14
13189.0	-147.68
13190.0	-150.98
13191.0	-142.82
13192.0	-146.56
13193.0	-151.39
13194.0	-147.19
13195.0	-142.16
13196.0	-137.93
13197.0	-145.02
13198.0	-141.82
13199.0	-145.0
13200.0	-150.51
13201.0	-142.59
13202.0	-142.31
13203.0	-152.31
13204.0	-143.81
13205.0	-146.2
13206.0	-150.97
13207.0	-153.3
13208.0	-148.56
13209.0	-141.63
13210.0	-139.11
13211.0	-142.21
13212.0	-148.7
13213.0	-141.99
13214.0	-143.35
13215.0	-145.9
13216.0	-145.78
13217.0	-144.41
13218.0	-144.55
13219.0	-142.16
13220.0	-140.88
13221.0	-137.53
13222.0	-148.44
13223.0	-140.16
13224.0	-137.5
13225.0	-141.05
13226.0	-158.98
13227.0	-146.16
13228.0	-142.26
13229.0	-142.38
13230.0	-137.83
13231.0	-137.56
13232.0	-145.04
13233.0	-155.36
13234.0	-148.21
13235.0	-146.11
13236.0	-143.12
13237.0	-143.63
13238.0	-147.91
13239.0	-150.1
13240.0	-147.28
13241.0	-150.99
13242.0	-148.19
13243.0	-152.48
13244.0	-141.41
13245.0	-142.6
13246.0	-149.76
13247.0	-145.76
13248.0	-143.49
13249.0	-140.4
13250.0	-143.4
13251.0	-156.92
13252.0	-147.68
13253.0	-138.91
13254.0	-144.1
13255.0	-138.12
13256.0	-138.38
13257.0	-158.28
13258.0	-154.36
13259.0	-148.33
13260.0	-140.2
13261.0	-143.33
13262.0	-143.04
13263.0	-140.11
13264.0	-143.15
13265.0	-151.12
13266.0	-148.9
13267.0	-140.37
13268.0	-139.36
13269.0	-142.02
13270.0	-140.94
13271.0	-138.95
13272.0	-138.89
13273.0	-146.44
13274.0	-145.66
13275.0	-183.58
13276.0	-148.64
13277.0	-142.51
13278.0	-139.14
13279.0	-145.29
13280.0	-146.4
13281.0	-143.03
13282.0	-147.12
13283.0	-152.35
13284.0	-145.35
13285.0	-139.82
13286.0	-140.55
13287.0	-144.91
13288.0	-145.11
13289.0	-147.66
13290.0	-155.03
13291.0	-150.99
13292.0	-144.23
13293.0	-149.23
13294.0	-145.18
13295.0	-148.23
13296.0	-145.99
13297.0	-143.62
13298.0	-143.12
13299.0	-146.48
13300.0	-147.76
13301.0	-141.96
13302.0	-146.8
13303.0	-149.83
13304.0	-143.14
13305.0	-141.45
13306.0	-141.65
13307.0	-145.36
13308.0	-150.14
13309.0	-149.33
13310.0	-151.05
13311.0	-143.24
13312.0	-148.23
13313.0	-149.21
13314.0	-143.97
13315.0	-148.49
13316.0	-143.08
13317.0	-145.05
13318.0	-164.42
13319.0	-144.41
13320.0	-140.86
13321.0	-145.1
13322.0	-152.29
13323.0	-144.53
13324.0	-148.31
13325.0	-141.85
13326.0	-139.78
13327.0	-141.38
13328.0	-144.11
13329.0	-149.52
13330.0	-143.66
13331.0	-147.81
13332.0	-140.94
13333.0	-140.54
13334.0	-144.33
13335.0	-144.02
13336.0	-143.86
13337.0	-150.12
13338.0	-144.49
13339.0	-146.52
13340.0	-145.87
13341.0	-150.15
13342.0	-147.96
13343.0	-142.02
13344.0	-150.22
13345.0	-145.02
13346.0	-137.27
13347.0	-138.56
13348.0	-144.39
13349.0	-153.37
13350.0	-149.07
13351.0	-141.17
13352.0	-142.6
13353.0	-145.27
13354.0	-147.58
13355.0	-142.22
13356.0	-141.52
13357.0	-145.96
13358.0	-140.21
13359.0	-138.57
13360.0	-144.98
13361.0	-140.19
13362.0	-142.98
13363.0	-145.43
13364.0	-142.66
13365.0	-147.57
13366.0	-143.53
13367.0	-139.74
13368.0	-140.94
13369.0	-147.1
13370.0	-150.81
13371.0	-159.74
13372.0	-146.92
13373.0	-142.28
13374.0	-150.29
13375.0	-140.41
13376.0	-144.48
13377.0	-142.79
13378.0	-149.69
13379.0	-146.19
13380.0	-145.27
13381.0	-173.3
13382.0	-146.39
13383.0	-145.57
13384.0	-152.97
13385.0	-147.28
13386.0	-141.64
13387.0	-138.89
13388.0	-144.58
13389.0	-147.04
13390.0	-144.0
13391.0	-166.02
13392.0	-149.61
13393.0	-150.2
13394.0	-143.21
13395.0	-152.46
13396.0	-149.85
13397.0	-144.92
13398.0	-148.37
13399.0	-141.25
13400.0	-137.91
13401.0	-140.52
13402.0	-144.01
13403.0	-148.06
13404.0	-146.32
13405.0	-145.98
13406.0	-154.47
13407.0	-145.02
13408.0	-151.56
13409.0	-148.94
13410.0	-148.47
13411.0	-147.76
13412.0	-139.77
13413.0	-141.08
13414.0	-147.29
13415.0	-145.41
13416.0	-141.06
13417.0	-141.36
13418.0	-138.77
13419.0	-141.97
13420.0	-144.42
13421.0	-139.88
13422.0	-140.64
13423.0	-153.48
13424.0	-146.38
13425.0	-154.53
13426.0	-143.28
13427.0	-141.91
13428.0	-147.06
13429.0	-142.99
13430.0	-142.56
13431.0	-139.92
13432.0	-140.03
13433.0	-142.29
13434.0	-149.75
13435.0	-147.12
13436.0	-151.74
13437.0	-143.42
13438.0	-147.8
13439.0	-142.78
13440.0	-147.88
13441.0	-139.8
13442.0	-142.53
13443.0	-149.8
13444.0	-153.55
13445.0	-151.39
13446.0	-144.92
13447.0	-152.89
13448.0	-157.52
13449.0	-143.14
13450.0	-141.32
13451.0	-146.61
13452.0	-155.99
13453.0	-150.3
13454.0	-142.86
13455.0	-140.31
13456.0	-144.76
13457.0	-138.23
13458.0	-141.38
13459.0	-150.42
13460.0	-149.67
13461.0	-144.6
13462.0	-145.21
13463.0	-142.82
13464.0	-140.45
13465.0	-140.3
13466.0	-146.06
13467.0	-145.67
13468.0	-138.26
13469.0	-139.1
13470.0	-149.55
13471.0	-148.79
13472.0	-141.5
13473.0	-141.74
13474.0	-147.78
13475.0	-140.16
13476.0	-145.42
13477.0	-147.39
13478.0	-153.32
13479.0	-145.91
13480.0	-144.75
13481.0	-146.0
13482.0	-157.69
13483.0	-144.28
13484.0	-140.18
13485.0	-144.13
13486.0	-146.34
13487.0	-138.37
13488.0	-137.98
13489.0	-139.26
13490.0	-143.91
13491.0	-153.58
13492.0	-158.04
13493.0	-142.88
13494.0	-140.3
13495.0	-144.63
13496.0	-144.93
13497.0	-145.45
13498.0	-143.74
13499.0	-141.9
13500.0	-150.0
13501.0	-145.81
13502.0	-142.5
13503.0	-142.89
13504.0	-143.76
13505.0	-143.95
13506.0	-145.06
13507.0	-150.23
13508.0	-143.98
13509.0	-148.05
13510.0	-144.43
13511.0	-143.17
13512.0	-145.2
13513.0	-140.3
13514.0	-143.86
13515.0	-152.45
13516.0	-154.87
13517.0	-147.58
13518.0	-150.77
13519.0	-149.44
13520.0	-145.51
13521.0	-166.35
13522.0	-147.58
13523.0	-145.81
13524.0	-141.52
13525.0	-142.62
13526.0	-144.89
13527.0	-149.33
13528.0	-159.05
13529.0	-146.49
13530.0	-145.77
13531.0	-140.94
13532.0	-141.01
13533.0	-148.47
13534.0	-145.33
13535.0	-145.64
13536.0	-143.44
13537.0	-149.75
13538.0	-142.52
13539.0	-138.28
13540.0	-141.03
13541.0	-151.65
13542.0	-146.11
13543.0	-152.59
13544.0	-159.92
13545.0	-140.54
13546.0	-144.08
13547.0	-147.35
13548.0	-144.47
13549.0	-140.11
13550.0	-158.39
13551.0	-139.84
13552.0	-142.37
13553.0	-151.05
13554.0	-142.49
13555.0	-136.87
13556.0	-136.67
13557.0	-139.41
13558.0	-142.72
13559.0	-143.71
13560.0	-141.84
13561.0	-153.84
13562.0	-161.09
13563.0	-147.14
13564.0	-147.67
13565.0	-143.62
13566.0	-136.5
13567.0	-149.38
13568.0	-140.45
13569.0	-145.59
13570.0	-146.73
13571.0	-145.48
13572.0	-142.84
13573.0	-143.2
13574.0	-141.4
13575.0	-146.4
13576.0	-150.75
13577.0	-139.59
13578.0	-135.01
13579.0	-136.85
13580.0	-144.54
13581.0	-152.26
13582.0	-152.86
13583.0	-147.36
13584.0	-148.08
13585.0	-144.9
13586.0	-143.73
13587.0	-147.51
13588.0	-147.35
13589.0	-145.32
13590.0	-141.66
13591.0	-140.22
13592.0	-140.47
13593.0	-147.46
13594.0	-151.62
13595.0	-146.49
13596.0	-147.04
13597.0	-144.86
13598.0	-143.18
13599.0	-142.3
13600.0	-139.53
13601.0	-139.81
13602.0	-158.14
13603.0	-141.06
13604.0	-144.65
13605.0	-163.5
13606.0	-143.18
13607.0	-141.86
13608.0	-141.77
13609.0	-140.84
13610.0	-144.76
13611.0	-143.34
13612.0	-146.88
13613.0	-157.88
13614.0	-146.87
13615.0	-140.18
13616.0	-144.79
13617.0	-141.25
13618.0	-140.25
13619.0	-143.51
13620.0	-147.14
13621.0	-158.21
13622.0	-140.83
13623.0	-143.04
13624.0	-144.14
13625.0	-143.12
13626.0	-141.42
13627.0	-143.66
13628.0	-145.49
13629.0	-144.57
13630.0	-142.89
13631.0	-142.88
13632.0	-141.77
13633.0	-142.0
13634.0	-145.17
13635.0	-156.72
13636.0	-148.08
13637.0	-153.4
13638.0	-144.72
13639.0	-143.04
13640.0	-152.37
13641.0	-153.5
13642.0	-149.36
13643.0	-142.08
13644.0	-141.68
13645.0	-141.88
13646.0	-146.53
13647.0	-152.15
13648.0	-147.24
13649.0	-148.61
13650.0	-147.54
13651.0	-150.32
13652.0	-154.89
13653.0	-152.02
13654.0	-151.14
13655.0	-144.94
13656.0	-142.64
13657.0	-149.86
13658.0	-146.48
13659.0	-145.35
13660.0	-141.87
13661.0	-145.81
13662.0	-146.32
13663.0	-156.83
13664.0	-147.38
13665.0	-143.5
13666.0	-139.68
13667.0	-138.23
13668.0	-143.07
13669.0	-158.84
13670.0	-147.18
13671.0	-148.51
13672.0	-140.76
13673.0	-141.68
13674.0	-142.23
13675.0	-140.97
13676.0	-149.55
13677.0	-142.33
13678.0	-148.13
13679.0	-145.49
13680.0	-144.17
13681.0	-144.66
13682.0	-145.73
13683.0	-139.35
13684.0	-141.7
13685.0	-143.34
13686.0	-142.0
13687.0	-140.81
13688.0	-139.67
13689.0	-139.7
13690.0	-147.16
13691.0	-142.52
13692.0	-144.59
13693.0	-151.89
13694.0	-144.21
13695.0	-143.99
13696.0	-147.88
13697.0	-141.96
13698.0	-142.91
13699.0	-143.67
13700.0	-151.93
13701.0	-153.87
13702.0	-151.89
13703.0	-141.92
13704.0	-148.73
13705.0	-146.53
13706.0	-146.43
13707.0	-152.84
13708.0	-139.02
13709.0	-136.58
13710.0	-143.17
13711.0	-145.99
13712.0	-154.05
13713.0	-141.26
13714.0	-144.16
13715.0	-160.08
13716.0	-143.1
13717.0	-141.77
13718.0	-144.33
13719.0	-146.42
13720.0	-143.21
13721.0	-157.83
13722.0	-144.26
13723.0	-141.61
13724.0	-142.23
13725.0	-148.86
13726.0	-146.05
13727.0	-147.59
13728.0	-148.05
13729.0	-148.34
13730.0	-141.3
13731.0	-147.08
13732.0	-136.42
13733.0	-141.53
13734.0	-145.65
13735.0	-146.74
13736.0	-145.08
13737.0	-156.72
13738.0	-153.05
13739.0	-146.99
13740.0	-148.81
13741.0	-142.16
13742.0	-146.92
13743.0	-148.21
13744.0	-148.77
13745.0	-146.62
13746.0	-147.18
13747.0	-144.88
13748.0	-142.27
13749.0	-143.3
13750.0	-140.86
13751.0	-146.77
13752.0	-142.17
13753.0	-139.66
13754.0	-145.73
13755.0	-140.92
13756.0	-145.87
13757.0	-141.37
13758.0	-137.34
13759.0	-135.43
13760.0	-137.91
13761.0	-153.1
13762.0	-159.36
13763.0	-141.62
13764.0	-167.62
13765.0	-154.57
13766.0	-139.52
13767.0	-137.32
13768.0	-138.77
13769.0	-142.46
13770.0	-147.47
13771.0	-146.88
13772.0	-139.63
13773.0	-145.06
13774.0	-153.86
13775.0	-144.59
13776.0	-141.77
13777.0	-143.56
13778.0	-143.04
13779.0	-144.29
13780.0	-140.78
13781.0	-140.8
13782.0	-143.41
13783.0	-153.26
13784.0	-139.38
13785.0	-138.94
13786.0	-140.07
13787.0	-148.39
13788.0	-159.79
13789.0	-151.28
13790.0	-143.02
13791.0	-139.62
13792.0	-140.26
13793.0	-146.37
13794.0	-139.5
13795.0	-137.81
13796.0	-140.2
13797.0	-143.53
13798.0	-138.49
13799.0	-136.16
13800.0	-142.08
13801.0	-156.42
13802.0	-145.35
13803.0	-153.7
13804.0	-149.44
13805.0	-144.78
13806.0	-139.21
13807.0	-138.65
13808.0	-145.43
13809.0	-145.09
13810.0	-147.29
13811.0	-157.0
13812.0	-147.65
13813.0	-143.16
13814.0	-141.25
13815.0	-140.13
13816.0	-142.59
13817.0	-141.17
13818.0	-143.73
13819.0	-153.42
13820.0	-140.93
13821.0	-142.65
13822.0	-145.27
13823.0	-148.06
13824.0	-141.7
13825.0	-141.08
13826.0	-146.73
13827.0	-151.71
13828.0	-140.56
13829.0	-143.98
13830.0	-153.3
13831.0	-150.65
13832.0	-143.03
13833.0	-139.2
13834.0	-143.2
13835.0	-138.17
13836.0	-135.21
13837.0	-137.18
13838.0	-145.3
13839.0	-139.72
13840.0	-138.62
13841.0	-155.41
13842.0	-143.89
13843.0	-140.58
13844.0	-143.01
13845.0	-149.59
13846.0	-142.61
13847.0	-139.41
13848.0	-140.05
13849.0	-138.76
13850.0	-140.19
13851.0	-144.27
13852.0	-138.58
13853.0	-145.03
13854.0	-148.32
13855.0	-149.19
13856.0	-143.1
13857.0	-139.64
13858.0	-154.54
13859.0	-145.6
13860.0	-143.5
13861.0	-145.1
13862.0	-146.71
13863.0	-167.76
13864.0	-151.29
13865.0	-142.21
13866.0	-145.9
13867.0	-137.77
13868.0	-134.22
13869.0	-135.07
13870.0	-136.79
13871.0	-151.21
13872.0	-144.96
13873.0	-157.71
13874.0	-142.31
13875.0	-141.21
13876.0	-143.67
13877.0	-143.66
13878.0	-139.69
13879.0	-147.6
13880.0	-141.85
13881.0	-140.33
13882.0	-150.03
13883.0	-143.7
13884.0	-142.61
13885.0	-158.2
13886.0	-145.8
13887.0	-158.9
13888.0	-145.16
13889.0	-140.36
13890.0	-142.52
13891.0	-150.87
13892.0	-140.06
13893.0	-136.71
13894.0	-141.64
13895.0	-144.12
13896.0	-143.66
13897.0	-140.78
13898.0	-137.13
13899.0	-137.72
13900.0	-138.65
13901.0	-138.78
13902.0	-142.58
13903.0	-146.3
13904.0	-141.89
13905.0	-137.19
13906.0	-139.2
13907.0	-145.42
13908.0	-162.07
13909.0	-147.85
13910.0	-140.91
13911.0	-136.21
13912.0	-139.21
13913.0	-150.22
13914.0	-140.36
13915.0	-139.27
13916.0	-143.87
13917.0	-144.89
13918.0	-147.46
13919.0	-148.0
13920.0	-144.02
13921.0	-149.41
13922.0	-155.25
13923.0	-147.83
13924.0	-139.55
13925.0	-141.26
13926.0	-143.37
13927.0	-141.9
13928.0	-138.58
13929.0	-138.28
13930.0	-150.9
13931.0	-137.88
13932.0	-145.91
13933.0	-156.58
13934.0	-149.1
13935.0	-152.19
13936.0	-146.18
13937.0	-143.33
13938.0	-139.85
13939.0	-146.51
13940.0	-140.63
13941.0	-140.43
13942.0	-142.85
13943.0	-143.41
13944.0	-138.38
13945.0	-140.07
13946.0	-144.66
13947.0	-142.2
13948.0	-136.57
13949.0	-139.38
13950.0	-138.5
13951.0	-135.38
13952.0	-137.49
13953.0	-140.86
13954.0	-142.38
13955.0	-148.1
13956.0	-147.37
13957.0	-145.48
13958.0	-146.83
13959.0	-141.07
13960.0	-155.49
13961.0	-149.61
13962.0	-147.35
13963.0	-145.85
13964.0	-138.12
13965.0	-136.72
13966.0	-142.99
13967.0	-143.88
13968.0	-143.61
13969.0	-145.33
13970.0	-143.11
13971.0	-154.53
13972.0	-144.94
13973.0	-146.05
13974.0	-148.86
13975.0	-148.23
13976.0	-147.76
13977.0	-145.8
13978.0	-142.77
13979.0	-138.9
13980.0	-142.72
13981.0	-152.35
13982.0	-141.82
13983.0	-153.12
13984.0	-155.8
13985.0	-139.51
13986.0	-136.8
13987.0	-140.89
13988.0	-139.63
13989.0	-138.61
13990.0	-149.86
13991.0	-142.08
13992.0	-137.18
13993.0	-136.2
13994.0	-134.92
13995.0	-140.01
13996.0	-143.33
13997.0	-143.59
13998.0	-156.75
13999.0	-141.45
14000.0	-141.22
14001.0	-145.6
14002.0	-141.02
14003.0	-140.97
14004.0	-137.5
14005.0	-138.3
14006.0	-143.62
14007.0	-147.33
14008.0	-146.32
14009.0	-151.99
14010.0	-144.2
14011.0	-146.79
14012.0	-144.52
14013.0	-146.84
14014.0	-139.18
14015.0	-138.44
14016.0	-133.41
14017.0	-133.42
14018.0	-137.17
14019.0	-141.33
14020.0	-136.04
14021.0	-148.15
14022.0	-141.88
14023.0	-144.92
14024.0	-146.65
14025.0	-143.51
14026.0	-141.57
14027.0	-139.6
14028.0	-139.41
14029.0	-142.87
14030.0	-138.01
14031.0	-136.52
14032.0	-142.18
14033.0	-146.69
14034.0	-146.86
14035.0	-135.7
14036.0	-134.0
14037.0	-138.3
14038.0	-139.88
14039.0	-142.6
14040.0	-149.46
14041.0	-153.91
14042.0	-141.15
14043.0	-136.45
14044.0	-142.86
14045.0	-137.01
14046.0	-140.5
14047.0	-140.49
14048.0	-148.61
14049.0	-152.99
14050.0	-146.43
14051.0	-144.97
14052.0	-143.84
14053.0	-142.24
14054.0	-137.08
14055.0	-140.69
14056.0	-143.93
14057.0	-141.54
14058.0	-137.58
14059.0	-145.09
14060.0	-142.38
14061.0	-142.1
14062.0	-149.8
14063.0	-138.97
14064.0	-140.66
14065.0	-142.83
14066.0	-137.66
14067.0	-136.8
14068.0	-140.45
14069.0	-144.95
14070.0	-147.43
14071.0	-141.98
14072.0	-139.96
14073.0	-141.74
14074.0	-143.37
14075.0	-144.88
14076.0	-144.67
14077.0	-139.38
14078.0	-143.36
14079.0	-146.16
14080.0	-144.04
14081.0	-146.75
14082.0	-141.72
14083.0	-144.12
14084.0	-144.01
14085.0	-143.95
14086.0	-139.1
14087.0	-141.6
14088.0	-145.98
14089.0	-142.94
14090.0	-141.83
14091.0	-139.29
14092.0	-140.61
14093.0	-137.16
14094.0	-158.75
14095.0	-137.96
14096.0	-142.45
14097.0	-148.07
14098.0	-145.74
14099.0	-140.26
14100.0	-145.02
14101.0	-144.37
14102.0	-137.61
14103.0	-139.27
14104.0	-142.04
14105.0	-140.48
14106.0	-136.7
14107.0	-135.62
14108.0	-136.97
14109.0	-136.06
14110.0	-141.72
14111.0	-143.77
14112.0	-137.03
14113.0	-138.13
14114.0	-149.29
14115.0	-161.0
14116.0	-140.2
14117.0	-135.56
14118.0	-139.52
14119.0	-139.35
14120.0	-155.26
14121.0	-151.3
14122.0	-137.42
14123.0	-138.12
14124.0	-143.89
14125.0	-137.3
14126.0	-139.06
14127.0	-151.58
14128.0	-138.5
14129.0	-136.26
14130.0	-138.3
14131.0	-156.85
14132.0	-133.41
14133.0	-135.94
14134.0	-142.03
14135.0	-144.31
14136.0	-144.27
14137.0	-144.91
14138.0	-143.97
14139.0	-143.25
14140.0	-145.9
14141.0	-147.14
14142.0	-142.94
14143.0	-136.72
14144.0	-141.85
14145.0	-139.16
14146.0	-135.35
14147.0	-139.92
14148.0	-138.17
14149.0	-142.26
14150.0	-144.23
14151.0	-134.79
14152.0	-134.09
14153.0	-142.43
14154.0	-147.56
14155.0	-147.72
14156.0	-155.64
14157.0	-141.31
14158.0	-137.0
14159.0	-135.56
14160.0	-135.25
14161.0	-135.08
14162.0	-136.42
14163.0	-140.95
14164.0	-138.84
14165.0	-138.95
14166.0	-138.05
14167.0	-131.61
14168.0	-134.24
14169.0	-142.62
14170.0	-146.7
14171.0	-137.38
14172.0	-136.8
14173.0	-150.05
14174.0	-142.76
14175.0	-138.39
14176.0	-136.86
14177.0	-139.82
14178.0	-137.4
14179.0	-135.86
14180.0	-147.98
14181.0	-140.19
14182.0	-143.63
14183.0	-147.77
14184.0	-136.2
14185.0	-133.53
14186.0	-140.21
14187.0	-142.76
14188.0	-143.65
14189.0	-159.64
14190.0	-143.06
14191.0	-144.66
14192.0	-144.25
14193.0	-135.6
14194.0	-143.03
14195.0	-138.26
14196.0	-139.44
14197.0	-132.99
14198.0	-134.42
14199.0	-138.54
14200.0	-146.66
14201.0	-141.96
14202.0	-138.5
14203.0	-140.66
14204.0	-135.95
14205.0	-133.61
14206.0	-134.11
14207.0	-140.88
14208.0	-144.62
14209.0	-149.16
14210.0	-145.42
14211.0	-139.74
14212.0	-146.47
14213.0	-143.09
14214.0	-137.46
14215.0	-136.78
14216.0	-140.92
14217.0	-140.01
14218.0	-134.4
14219.0	-133.68
14220.0	-142.73
14221.0	-160.09
14222.0	-140.4
14223.0	-136.22
14224.0	-136.46
14225.0	-140.43
14226.0	-141.11
14227.0	-139.41
14228.0	-138.05
14229.0	-139.6
14230.0	-140.5
14231.0	-132.16
14232.0	-134.63
14233.0	-160.86
14234.0	-155.69
14235.0	-141.09
14236.0	-147.87
14237.0	-140.27
14238.0	-136.98
14239.0	-139.92
14240.0	-140.78
14241.0	-149.02
14242.0	-139.16
14243.0	-131.91
14244.0	-133.87
14245.0	-141.33
14246.0	-146.8
14247.0	-149.48
14248.0	-139.02
14249.0	-138.44
14250.0	-160.96
14251.0	-144.32
14252.0	-140.09
14253.0	-143.02
14254.0	-134.96
14255.0	-137.17
14256.0	-149.31
14257.0	-135.5
14258.0	-136.87
14259.0	-139.29
14260.0	-137.66
14261.0	-135.45
14262.0	-131.44
14263.0	-134.1
14264.0	-136.24
14265.0	-142.78
14266.0	-144.45
14267.0	-142.58
14268.0	-137.35
14269.0	-137.64
14270.0	-139.06
14271.0	-153.55
14272.0	-143.88
14273.0	-142.82
14274.0	-137.56
14275.0	-139.04
14276.0	-142.39
14277.0	-132.52
14278.0	-133.51
14279.0	-135.65
14280.0	-132.87
14281.0	-137.36
14282.0	-140.95
14283.0	-140.92
14284.0	-148.14
14285.0	-140.61
14286.0	-135.84
14287.0	-144.51
14288.0	-142.23
14289.0	-134.5
14290.0	-132.72
14291.0	-132.9
14292.0	-136.64
14293.0	-148.45
14294.0	-143.55
14295.0	-133.79
14296.0	-135.95
14297.0	-143.5
14298.0	-138.55
14299.0	-136.96
14300.0	-144.82
14301.0	-132.22
14302.0	-132.28
14303.0	-139.23
14304.0	-139.17
14305.0	-140.82
14306.0	-138.81
14307.0	-145.27
14308.0	-142.3
14309.0	-136.66
14310.0	-136.27
14311.0	-149.47
14312.0	-134.78
14313.0	-134.61
14314.0	-148.56
14315.0	-139.44
14316.0	-148.01
14317.0	-139.82
14318.0	-134.14
14319.0	-138.38
14320.0	-141.14
14321.0	-133.82
14322.0	-132.58
14323.0	-138.3
14324.0	-150.13
14325.0	-140.43
14326.0	-138.64
14327.0	-137.84
14328.0	-144.56
14329.0	-135.81
14330.0	-136.82
14331.0	-136.51
14332.0	-134.49
14333.0	-133.85
14334.0	-140.05
14335.0	-149.14
14336.0	-142.22
14337.0	-149.2
14338.0	-137.55
14339.0	-136.89
14340.0	-139.82
14341.0	-139.95
14342.0	-140.13
14343.0	-138.85
14344.0	-145.07
14345.0	-145.57
14346.0	-150.65
14347.0	-145.76
14348.0	-136.68
14349.0	-134.17
14350.0	-140.31
14351.0	-142.6
14352.0	-137.43
14353.0	-137.75
14354.0	-132.03
14355.0	-135.92
14356.0	-144.56
14357.0	-161.32
14358.0	-152.29
14359.0	-145.87
14360.0	-153.02
14361.0	-136.85
14362.0	-131.62
14363.0	-135.46
14364.0	-147.0
14365.0	-142.22
14366.0	-136.35
14367.0	-134.55
14368.0	-137.96
14369.0	-139.7
14370.0	-140.33
14371.0	-135.15
14372.0	-141.53
14373.0	-141.57
14374.0	-137.89
14375.0	-138.12
14376.0	-144.93
14377.0	-140.51
14378.0	-135.93
14379.0	-130.77
14380.0	-134.45
14381.0	-136.9
14382.0	-141.61
14383.0	-141.37
14384.0	-133.89
14385.0	-133.02
14386.0	-138.76
14387.0	-144.24
14388.0	-136.35
14389.0	-152.31
14390.0	-134.54
14391.0	-140.58
14392.0	-140.03
14393.0	-140.31
14394.0	-138.4
14395.0	-132.66
14396.0	-139.66
14397.0	-148.87
14398.0	-133.83
14399.0	-138.51
14400.0	-132.69
14401.0	-134.91
14402.0	-148.83
14403.0	-146.45
14404.0	-135.12
14405.0	-134.7
14406.0	-156.1
14407.0	-146.85
14408.0	-138.38
14409.0	-141.32
14410.0	-142.82
14411.0	-151.26
14412.0	-138.7
14413.0	-138.18
14414.0	-138.43
14415.0	-134.8
14416.0	-132.67
14417.0	-137.52
14418.0	-144.79
14419.0	-133.09
14420.0	-136.96
14421.0	-133.39
14422.0	-132.47
14423.0	-140.99
14424.0	-143.8
14425.0	-137.7
14426.0	-148.8
14427.0	-138.12
14428.0	-137.57
14429.0	-150.41
14430.0	-140.3
14431.0	-138.72
14432.0	-137.67
14433.0	-139.08
14434.0	-141.15
14435.0	-138.71
14436.0	-135.92
14437.0	-137.06
14438.0	-143.18
14439.0	-143.26
14440.0	-136.84
14441.0	-142.05
14442.0	-141.91
14443.0	-140.6
14444.0	-138.16
14445.0	-135.18
14446.0	-135.29
14447.0	-140.82
14448.0	-144.17
14449.0	-143.26
14450.0	-153.3
14451.0	-140.44
14452.0	-146.04
14453.0	-142.44
14454.0	-134.32
14455.0	-143.08
14456.0	-134.42
14457.0	-131.79
14458.0	-132.29
14459.0	-136.28
14460.0	-136.63
14461.0	-146.11
14462.0	-142.96
14463.0	-142.23
14464.0	-136.63
